,movieId,original_title
1111,1140,Entertaining Angels - The Dorothy Day Story
1112,1143,Trois vies et une seule mort
1113,1144,The Line King: The Al Hirschfeld Story
1114,1145,Snowriders
1115,1146,Curtis's Charm
1116,1147,When We Were Kings
1117,1148,The Wrong Trousers
1118,1149,JLG/JLG - autoportrait de décembre
1119,1150,Le Retour de Martin Guerre
1120,1151,Faust
1121,1152,He Walked by Night
1122,1153,Raw Deal
1123,1154,T-Men
1124,1156,I bambini ci guardano
1125,1157,La symphonie pastorale
1126,1158,Here Comes Cookie
1127,1159,Love In Bloom
1128,1160,Six of a Kind
1129,1161,Die Blechtrommel
1130,1162,The Ruling Class
1131,1163,Mina Tannenbaum
1132,1164,Deux ou trois choses que je sais d'elle
1133,1165,The Bloody Child
1134,1167,Dear God
1135,1168,Bad Moon
1136,1169,American Dream
1137,1170,Best of the Best 3: No Turning Back
1138,1171,Bob Roberts
1139,1172,Nuovo Cinema Paradiso
1140,1173,"The Cook, the Thief, His Wife & Her Lover"
1141,1174,Grosse fatigue
1142,1175,Delicatessen
1143,1176,La double vie de Véronique
1144,1177,Enchanted April
1145,1178,Paths of Glory
1146,1179,The Grifters
1147,1180,Hear My Song
1148,1181,The Shooter
1149,1183,The English Patient
1150,1184,Mediterraneo
1151,1185,My Left Foot: The Story of Christy Brown
1152,1186,"Sex, Lies, and Videotape"
1153,1187,Passion Fish
1154,1188,Strictly Ballroom
1155,1189,The Thin Blue Line
1156,1190,¡Átame!
1157,1191,Madonna: Truth or Dare
1158,1192,Paris is Burning
1159,1193,One Flew Over the Cuckoo's Nest
1160,1194,Up in Smoke
1161,1196,The Empire Strikes Back
1162,1197,The Princess Bride
1163,1198,Raiders of the Lost Ark
1164,1199,Brazil
1165,1200,Aliens
1166,1201,"Il buono, il brutto, il cattivo"
1167,1202,Withnail & I
1168,1203,12 Angry Men
1169,1204,Lawrence of Arabia
1170,1206,A Clockwork Orange
1171,1207,To Kill a Mockingbird
1172,1208,Apocalypse Now
1173,1209,C'era una volta il West
1174,1210,Return of the Jedi
1175,1211,Der Himmel über Berlin
1176,1212,The Third Man
1177,1213,GoodFellas
1178,1214,Alien
1179,1215,Army of Darkness
1180,1216,Le Grand Bleu
1181,1217,乱
1182,1218,喋血雙雄
1183,1219,Psycho
1184,1220,The Blues Brothers
1185,1221,The Godfather: Part II
1186,1222,Full Metal Jacket
1187,1223,A Grand Day Out
1188,1224,Henry V
1189,1225,Amadeus
1190,1226,The Quiet Man
1191,1227,Once Upon a Time in America
1192,1228,Raging Bull
1193,1230,Annie Hall
1194,1231,The Right Stuff
1195,1232,Сталкер
1196,1233,Das Boot
1197,1234,The Sting
1198,1235,Harold and Maude
1199,1236,Trust
1200,1237,Det sjunde inseglet
1201,1238,Local Hero
1202,1240,The Terminator
1203,1241,Braindead
1204,1242,Glory
1205,1243,Rosencrantz & Guildenstern Are Dead
1206,1244,Manhattan
1207,1245,Miller's Crossing
1208,1246,Dead Poets Society
1209,1247,The Graduate
1210,1248,Touch of Evil
1211,1249,Nikita
1212,1250,The Bridge on the River Kwai
1213,1251,8½
1214,1252,Chinatown
1215,1253,The Day the Earth Stood Still
1216,1254,The Treasure of the Sierra Madre
1217,1255,Bad Taste
1218,1256,Duck Soup
1219,1257,Better Off Dead...
1220,1258,The Shining
1221,1259,Stand by Me
1222,1260,M
1223,1261,Evil Dead II
1224,1262,The Great Escape
1225,1263,The Deer Hunter
1226,1264,Diva
1227,1265,Groundhog Day
1228,1266,Unforgiven
1229,1267,The Manchurian Candidate
1230,1268,Pump up the Volume
1231,1269,Arsenic and Old Lace
1232,1270,Back to the Future
1233,1271,Fried Green Tomatoes
1234,1272,Patton
1235,1273,Down by Law
1236,1274,アキラ
1237,1275,Highlander
1238,1276,Cool Hand Luke
1239,1277,Cyrano de Bergerac
1240,1278,Young Frankenstein
1241,1279,Night on Earth
1242,1280,大红灯笼高高挂
1243,1281,The Great Dictator
1244,1282,Fantasia
1245,1283,High Noon
1246,1284,The Big Sleep
1247,1285,Heathers
1248,1286,Somewhere in Time
1249,1287,Ben-Hur
1250,1288,This Is Spinal Tap
1251,1289,Koyaanisqatsi
1252,1290,Some Kind of Wonderful
1253,1291,Indiana Jones and the Last Crusade
1254,1292,Being There
1255,1293,Gandhi
1256,1295,The Unbearable Lightness of Being
1257,1296,A Room with a View
1258,1297,Real Genius
1259,1298,Pink Floyd: The Wall
1260,1299,The Killing Fields
1261,1300,Mitt liv som hund
1262,1301,Forbidden Planet
1263,1302,Field of Dreams
1264,1303,The Man Who Would Be King
1265,1304,Butch Cassidy and the Sundance Kid
1266,1305,"Paris, Texas"
1267,1306,Bis ans Ende der Welt
1268,1307,When Harry Met Sally...
1269,1308,I Shot a Man in Vegas
1270,1309,Parallel Sons
1271,1310,Hype!
1272,1311,Santa with Muscles
1273,1312,Female Perversions
1274,1313,Mad Dog Time
1275,1314,Breathing Room
1276,1315,Paris Was a Woman
1277,1317,I'm Not Rappaport
1278,1318,Blue Juice
1279,1319,Kids of Survival
1280,1320,Alien³
1281,1321,An American Werewolf in London
1282,1322,Amityville: It's About Time
1283,1323,Amityville 3-D
1284,1324,Amityville: Dollhouse
1285,1325,Amityville: A New Generation
1286,1326,Amityville II: The Possession
1287,1327,The Amityville Horror
1288,1328,The Amityville Curse
1289,1329,Blood for Dracula
1290,1330,April Fool's Day
1291,1331,Audrey Rose
1292,1332,The Believers
1293,1333,The Birds
1294,1334,The Blob
1295,1335,Blood Beach
1296,1336,Body Parts
1297,1337,The Body Snatcher
1298,1339,Dracula
1299,1340,Bride of Frankenstein
1300,1341,Burnt Offerings
1301,1342,Candyman
1302,1343,Cape Fear
1303,1344,Cape Fear
1304,1345,Carrie
1305,1346,Cat People
1306,1347,A Nightmare on Elm Street
1307,1348,"Nosferatu, eine Symphonie des Grauens"
1308,1349,Nosferatu a Venezia
1309,1350,The Omen
1310,1351,Blood and Wine
1311,1352,Albino Alligator
1312,1353,The Mirror Has Two Faces
1313,1354,Breaking the Waves
1314,1355,Nightwatch
1315,1356,Star Trek: First Contact
1316,1357,Shine
1317,1358,Sling Blade
1318,1359,Jingle All the Way
1319,1360,Identificazione di una donna
1320,1361,Paradise Lost: The Child Murders at Robin Hood Hills
1321,1363,The Preacher's Wife
1322,1364,Kjærlighetens kjøtere
1323,1365,Ridicule
1324,1366,The Crucible
1325,1367,101 Dalmatians
1326,1368,Il Cristo proibito
1327,1369,J'ai pas sommeil
1328,1370,Die Hard 2
1329,1371,Star Trek: The Motion Picture
1330,1372,Star Trek VI: The Undiscovered Country
1331,1373,Star Trek V: The Final Frontier
1332,1374,Star Trek II: The Wrath of Khan
1333,1375,Star Trek III: The Search for Spock
1334,1376,Star Trek IV: The Voyage Home
1335,1377,Batman Returns
1336,1378,Young Guns
1337,1379,Young Guns II
1338,1380,Grease
1339,1381,Grease 2
1340,1382,Marked for Death
1341,1383,Adrenalin: Fear the Rush
1342,1384,The Substance of Fire
1343,1385,Under Siege
1344,1386,Terror in a Texas Town
1345,1387,Jaws
1346,1388,Jaws 2
1347,1389,Jaws 3-D
1348,1390,My Fellow Americans
1349,1391,Mars Attacks!
1350,1392,Citizen Ruth
1351,1393,Jerry Maguire
1352,1394,Raising Arizona
1353,1395,Tin Men
1354,1396,Sneakers
1355,1397,Bastard Out of Carolina
1356,1398,In Love and War
1357,1399,Marvin's Room
1358,1400,Somebody Is Waiting
1359,1401,Ghosts of Mississippi
1360,1404,Night Falls on Manhattan
1361,1405,Beavis and Butt-Head Do America
1362,1406,La Cérémonie
1363,1407,Scream
1364,1408,The Last of the Mohicans
1365,1409,Michael
1366,1410,The Evening Star
1367,1411,Hamlet
1368,1412,Some Mother's Son
1369,1413,The Whole Wide World
1370,1414,Mother
1371,1415,Les voleurs
1372,1416,Evita
1373,1417,The Portrait of a Lady
1374,1419,Walkabout
1375,1420,Message to Love: The Isle of Wight Festival
1376,1422,Murder at 1600
1377,1423,Hearts and Minds
1378,1424,Inside
1379,1425,Fierce Creatures
1380,1426,Zeus & Roxanne
1381,1427,Turbulence
1382,1428,Angel Baby
1383,1429,警察故事4之簡單任務
1384,1430,Underworld
1385,1431,Beverly Hills Ninja
1386,1432,Metro
1387,1433,La machine
1388,1436,Falling in Love Again
1389,1437,The Cement Garden
1390,1438,Dante's Peak
1391,1439,Meet Wally Sparks
1392,1440,Amos & Andrew
1393,1441,Benny & Joon
1394,1442,Prefontaine
1395,1443,A Tickle in the Heart
1396,1445,McHale's Navy
1397,1446,Kolja
1398,1447,Gridlock'd
1399,1448,Fire on the Mountain
1400,1449,Waiting for Guffman
1401,1450,Кавказский пленник
1402,1453,The Beautician and the Beast
1403,1454,SubUrbia
1404,1455,Hotel de Love
1405,1456,The Pest
1406,1457,Fools Rush In
1407,1458,Touch
1408,1459,Absolute Power
1409,1460,That Darn Cat
1410,1461,Vegas Vacation
1411,1462,Unforgotten: Twenty-Five Years After Willowbrook
1412,1463,That Old Feeling
1413,1464,Lost Highway
1414,1465,Rosewood
1415,1466,Donnie Brasco
1416,1468,Booty Call
1417,1470,Rhyme & Reason
1418,1471,Boys Life 2
1419,1472,City of Industry
1420,1473,Best Men
1421,1474,Jungle 2 Jungle
1422,1475,Kama Sutra - A Tale of Love
1423,1476,Private Parts
1424,1477,Love Jones
1425,1479,The Saint
1426,1480,Smilla's Sense of Snow
1427,1482,The Van
1428,1483,Crash
1429,1484,The Daytrippers
1430,1485,Liar Liar
1431,1486,The Quiet Room
1432,1487,Selena
1433,1488,The Devil's Own
1434,1489,Cats Don't Dance
1435,1490,B.A.P.S.
1436,1493,Love and Other Catastrophes
1437,1495,Turbo: A Power Rangers Movie
1438,1496,Anna Karenina
1439,1497,Double Team
1440,1498,Inventing the Abbotts
1441,1499,Anaconda
1442,1500,Grosse Pointe Blank
1443,1501,Keys to Tulsa
1444,1502,Kissed
1445,1503,8 Heads in a Duffel Bag
1446,1504,Hollow Reed
1447,1507,Paradise Road
1448,1508,Traveller
1449,1509,All Over Me
1450,1510,A Brother's Kiss
1451,1511,Shekvarebuli kulinaris ataserti retsepti
1452,1513,Romy and Michele's High School Reunion
1453,1514,Feng yue
1454,1515,Volcano
1455,1516,Children of the Revolution
1456,1517,Austin Powers: International Man of Mystery
1457,1518,Breakdown
1458,1519,Broken English
1459,1520,Commandments
1460,1522,Ripe
1461,1523,"Truth or Consequences, N.M."
1462,1524,The Turning
1463,1525,Warriors of Virtue
1464,1526,Fathers' Day
1465,1527,The Fifth Element
1466,1528,Intimate Relations
1467,1529,Nowhere
1468,1531,Losing Chase
1469,1532,Sprung
1470,1534,Le bonheur
1471,1535,Love! Valour! Compassion!
1472,1537,Shall we ダンス?
1473,1538,The Second Jungle Book: Mowgli & Baloo
1474,1539,Twin Town
1475,1541,Addicted to Love
1476,1542,Brassed Off
1477,1543,The Designated Mourner
1478,1544,The Lost World: Jurassic Park
1479,1545,Ponette
1480,1546,Schizopolis
1481,1547,Shiloh
1482,1548,The War at Home
1483,1549,Rough Magic
1484,1550,Trial and Error
1485,1551,Buddy
1486,1552,Con Air
1487,1553,Late Bloomers
1488,1554,The Pillow Book
1489,1555,En avoir (ou pas)
1490,1556,Speed 2: Cruise Control
1491,1557,Squeeze
1492,1558,Sudden Manhattan
1493,1559,The Next Step
1494,1561,Wedding Bell Blues
1495,1562,Batman & Robin
1496,1563,Dream with the Fishes
1497,1564,Roseanna's Grave
1498,1565,Head Above Water
1499,1566,Hercules
1500,1567,The Last Time I Committed Suicide
1501,1568,MURDER and murder
1502,1569,My Best Friend's Wedding
1503,1570,Tetsuo II: Body Hammer
1504,1571,Chacun Cherche Son Chat
1505,1572,Le Mépris
1506,1573,Face/Off
1507,1574,Fall
1508,1575,گبه
1509,1577,Mondo
1510,1578,The Innocent Sleep
1511,1579,For Ever Mozart
1512,1580,Men in Black
1513,1581,Out to Sea
1514,1582,Wild America
1515,1583,A Simple Wish
1516,1584,Contact
1517,1585,Love Serenade
1518,1586,G.I. Jane
1519,1587,Conan the Barbarian
1520,1588,George of the Jungle
1521,1589,Cop Land
1522,1590,Event Horizon
1523,1591,Spawn
1524,1592,Air Bud
1525,1593,Picture Perfect
1526,1594,In the Company of Men
1527,1595,Free Willy 3: The Rescue
1528,1596,Career Girls
1529,1597,Conspiracy Theory
1530,1598,Desperate Measures
1531,1599,Steel
1532,1600,She's So Lovely
1533,1601,Hoodlum
1534,1602,Leave it to Beaver
1535,1603,Mimic
1536,1604,Money Talks
1537,1605,Excess Baggage
1538,1606,Kull the Conqueror
1539,1608,Air Force One
1540,1609,One Eight Seven
1541,1610,The Hunt for Red October
1542,1611,My Own Private Idaho
1543,1612,"Kiss Me, Guido"
1544,1613,Star Maps
1545,1614,In & Out
1546,1615,The Edge
1547,1616,The Peacemaker
1548,1617,L.A. Confidential
1549,1619,Seven Years in Tibet
1550,1620,Kiss the Girls
1551,1621,Soul Food
1552,1622,Kicked in the Head
1553,1623,Wishmaster
1554,1624,A Thousand Acres
1555,1625,The Game
1556,1626,Fire Down Below
1557,1627,U Turn
1558,1628,The Locusts
1559,1629,The Matchmaker
1560,1631,The Assignment
1561,1632,A Smile Like Yours
1562,1633,Ulee's Gold
1563,1635,The Ice Storm
1564,1636,Stag
1565,1639,Chasing Amy
1566,1640,How to Be a Player
1567,1641,The Full Monty
1568,1642,Indian Summer
1569,1643,Mrs Brown
1570,1644,I Know What You Did Last Summer
1571,1645,The Devil's Advocate
1572,1646,RocketMan
1573,1647,Playing God
1574,1648,The House of Yes
1575,1649,"Fast, Cheap & Out of Control"
1576,1650,Washington Square
1577,1651,Telling Lies In America
1578,1652,Year of the Horse
1579,1653,Gattaca
1580,1654,FairyTale: A True Story
1581,1655,Phantoms
1582,1656,Swept from the Sea
1583,1657,Wonderland
1584,1658,A Life Less Ordinary
1585,1659,Hurricane Streets
1586,1660,Eve's Bayou
1587,1661,Switchback
1588,1662,Gang Related
1589,1663,Stripes
1590,1664,Nénette et Boni
1591,1665,Bean
1592,1666,Hugo Pool
1593,1667,Mad City
1594,1668,One Night Stand
1595,1669,The Tango Lesson
1596,1670,Welcome to Sarajevo
1597,1671,Deceiver
1598,1672,The Rainmaker
1599,1673,Boogie Nights
1600,1674,Witness
1601,1675,Incognito
1602,1676,Starship Troopers
1603,1677,Critical Care
1604,1678,The Joy Luck Club
1605,1679,Chairman of the Board
1606,1680,Sliding Doors
1607,1681,Mortal Kombat: Annihilation
1608,1682,The Truman Show
1609,1683,The Wings of the Dove
1610,1684,Mrs. Dalloway
1611,1685,"I Love You, I Love You Not"
1612,1686,Red Corner
1613,1687,The Jackal
1614,1688,Anastasia
1615,1689,The Man Who Knew Too Little
1616,1690,Alien: Resurrection
1617,1692,Alien Escape
1618,1693,Amistad
1619,1694,The Apostle
1620,1695,Artemisia
1621,1696,Bent
1622,1697,Bang
1623,1698,Les Boys
1624,1699,The Butcher Boy
1625,1701,Deconstructing Harry
1626,1702,Flubber
1627,1703,For Richer or Poorer
1628,1704,Good Will Hunting
1629,1705,Guy
1630,1706,Tar
1631,1707,Home Alone 3
1632,1708,Ill Gotten Gains
1633,1710,Man of Her Dreams
1634,1711,Midnight in the Garden of Good and Evil
1635,1713,MouseHunt
1636,1714,Never Met Picasso
1637,1715,Office Killer
1638,1716,Other Voices Other Rooms
1639,1717,Scream 2
1640,1718,Stranger in the House
1641,1719,The Sweet Hereafter
1642,1720,Time Tracers
1643,1721,Titanic
1644,1722,Tomorrow Never Dies
1645,1723,Twisted
1646,1724,À Toute vitesse
1647,1725,The Education of Little Tree
1648,1726,The Postman
1649,1727,The Horse Whisperer
1650,1728,The Winter Guest
1651,1729,Jackie Brown
1652,1730,Kundun
1653,1731,Mr. Magoo
1654,1732,The Big Lebowski
1655,1733,Afterglow
1656,1734,Ma vie en rose
1657,1735,Great Expectations
1658,1739,3 Ninjas: High Noon at Mega Mountain
1659,1740,Men of Means
1660,1742,Caught Up
1661,1743,Arguing the World
1662,1744,Firestorm
1663,1746,Senseless
1664,1747,Wag the Dog
1665,1748,Dark City
1666,1749,The Leading Man
1667,1750,Star Kid
1668,1752,Hard Rain
1669,1753,Half Baked
1670,1754,Fallen
1671,1755,Shooting Fish
1672,1756,The Prophecy II
1673,1757,墮落天使
1674,1759,"O Que é Isso, Companheiro?"
1675,1760,Spice World
1676,1762,Deep Rising
1677,1764,Tainted
1678,1765,A Letter from Death Row
1679,1767,Music from Another Room
1680,1768,Мать и сын
1681,1769,The Replacement Killers
1682,1770,B. Monkey
1683,1771,The Night Flier
1684,1772,Blues Brothers 2000
1685,1773,Tokyo Fist
1686,1776,Ride
1687,1777,The Wedding Singer
1688,1779,Sphere
1689,1780,Ayn Rand: A Sense of Life
1690,1781,A Further Gesture
1691,1782,Little City
1692,1783,Palmetto
1693,1784,As Good as It Gets
1694,1785,King of New York
1695,1787,A Paralyzing Fear: The Story of Polio in America
1696,1788,Men with Guns
1697,1791,Twilight
1698,1792,U.S. Marshals
1699,1793,Welcome to Woop Woop
1700,1794,Love and Death on Long Island
1701,1795,El Callejón de los Milagros
1702,1796,In God's Hands
1703,1797,Everest
1704,1798,Hush
1705,1799,Suicide Kings
1706,1801,The Man in the Iron Mask
1707,1804,The Newton Boys
1708,1805,Wild Things
1709,1806,Paulie
1710,1807,"A Cool, Dry Place"
1711,1809,はなび
1712,1810,Primary Colors
1713,1811,"Niagara, Niagara"
1714,1812,Wide Awake
1715,1814,A Price Above Rubies
1716,1815,Eden
1717,1816,Two Girls and a Guy
1718,1817,No Looking Back
1719,1819,Storefront Hitchcock
1720,1820,The Proposition
1721,1821,The Object of My Affection
1722,1822,Meet the Deedles
1723,1824,Homegrown
1724,1825,The Players Club
1725,1826,Barney's Great Adventure
1726,1827,The Big One
1727,1829,Chinese Box
1728,1831,Lost in Space
1729,1832,Heaven's Burning
1730,1833,Mercury Rising
1731,1834,The Spanish Prisoner
1732,1835,City of Angels
1733,1836,The Last Days of Disco
1734,1837,The Odd Couple II
1735,1839,My Giant
1736,1840,He Got Game
1737,1841,The Gingerbread Man
1738,1842,Illtown
1739,1843,Slappy and the Stinkers
1740,1844,Carne trémula
1741,1845,Zero Effect
1742,1846,Nil by Mouth
1743,1847,Ratchet
1744,1848,The Borrowers
1745,1849,Prince Valiant
1746,1850,"I Love You, Don't Touch Me!"
1747,1851,Leather Jacket Love Story
1748,1852,Love Walked In
1749,1853,"An Alan Smithee Film: Burn, Hollywood, Burn"
1750,1854,Kissing a Fool
1751,1855,Krippendorf's Tribe
1752,1856,Kurt & Courtney
1753,1857,The Real Blonde
1754,1858,一個好人
1755,1859,طعم گيلاس
1756,1860,Karakter
1757,1861,Budbringeren
1758,1862,Species II
1759,1863,Major League: Back to the Minors
1760,1864,Sour Grapes
1761,1865,Wild Man Blues
1762,1866,The Big Hit
1763,1867,Tarzan and the Lost City
1764,1869,Black Dog
1765,1870,"Dancer, Texas Pop. 81"
1766,1871,Priyatel Pokoynika
1767,1872,Go Now
1768,1873,Les Misérables
1769,1874,Still Breathing
1770,1875,Clockwatchers
1771,1876,Deep Impact
1772,1877,Little Men
1773,1878,Woo
1774,1879,The Hanging Garden
1775,1880,Lawn Dogs
1776,1881,Quest for Camelot
1777,1882,Godzilla
1778,1883,Bulworth
1779,1884,Fear and Loathing in Las Vegas
1780,1885,The Opposite of Sex
1781,1886,I Got the Hook Up
1782,1887,Almost Heroes
1783,1888,Hope Floats
1784,1889,Insomnia
1785,1890,Little Boy Blue
1786,1891,The Ugly
1787,1892,A Perfect Murder
1788,1893,Jenseits der Stille
1789,1894,Six Days Seven Nights
1790,1895,Can't Hardly Wait
1791,1896,Cousin Bette
1792,1897,High Art
1793,1898,The Land Girls
1794,1899,Passion in the Desert
1795,1900,بچه‌های آسمان
1796,1901,Dear Jesse
1797,1902,Dream for an Insomniac
1798,1903,Hav Plenty
1799,1904,Henry Fool
1800,1905,Marie Baie des Anges
1801,1906,Mr. Jealousy
1802,1907,Mulan
1803,1908,Resurrection Man
